aX,aY,aZ,gX,gY,gZ
-1.29,-0.18,7.29,3.39,0.36,6.04
-1.63,-0.7,9.04,5.71,9.38,6.89
-1.67,-0.53,8.9,4.73,9.56,4.82
-1.74,-0.78,8.87,4.12,5.3,1.47
-1.73,-0.62,8.93,4.06,0.66,0.67
-1.63,-0.62,8.94,2.23,-0.07,-1.34
-1.59,-0.72,8.88,1.5,-0.07,-3.11
-1.75,-0.8,8.98,-2.04,-4.03,-5.06
-1.67,-0.77,9.03,-8.14,-12.69,-5.67
-1.15,-0.93,8.53,-3.93,-13.79,-0.67
-1.22,-0.87,8.63,2.54,-10.99,5.19
-1.18,-0.62,8.87,5.77,-5.5,9.51
-1.38,0.22,10.53,7.29,0.17,11.34
-1.17,-0.66,8.98,0.34,-1.9,3.11
-1.06,-1.2,8.88,3.39,0.97,3.84
-1.11,-1.16,8.85,5.58,1.39,5.43
-1.09,-1.28,8.6,7.72,7.92,6.95
-1.64,-1.41,8.75,8.57,13.65,9.7
-2.72,-1.85,9.1,6.25,16.33,6.34
-3.2,-2.35,9.43,3.63,15.29,0.92
-3.26,-3.18,10.2,0.89,-0.62,1.83
-2.79,-3.56,10.9,-2.4,-23,9.58
-2.34,-3.94,11.7,-8.93,-27.94,15.19
-1.9,-4.18,11.96,-22.83,-4.7,14.76
-2.16,-4.74,11.79,-42.83,35.66,3.11
-3.03,-5.49,10.49,-63.68,63.34,-5.97
-3.89,-6.51,8.53,-67.89,78.47,-17.92
-4.58,-7.19,7.84,-62.46,68.47,-21.28
-4.81,-7.69,7.62,-51.31,29.99,-9.75
-4.19,-8.17,7.82,-35.7,-1.23,0.31
-3.81,-7.71,8.63,-25.21,-13.91,5.43
-3.02,-6.77,8.93,-23.62,-9.34,-3.84
-3.27,-5.99,9.24,-29.78,-1.66,-10.79
-2.65,-6.43,8.26,-24.72,1.39,-19.75
-1.62,-6.36,7.55,-15.51,14.2,-19.75
-1.89,-6.64,6.1,-2.65,30.66,-15.42
-3.53,-5.61,5.64,17.84,6.7,-5.18
-4.61,-4.45,5.25,30.89,-53.42,-0.67
-3.69,-3.02,4.97,36.62,-68.67,-20.06
-1.03,-0.98,4.62,41.13,15.11,-61.03
-0.55,0.81,5.43,48.51,73.71,-63.96
-1.7,1.7,5.48,56.56,51.39,-42.86
-1.6,3.09,3.98,75.46,31.33,-27.38
-1.83,5.07,3.7,97.35,33.71,-17.62
-1.21,7.11,3.32,117.17,32.79,-18.53
-0.72,9.52,5.07,145.34,23.16,-11.95
-0.5,11.45,8.18,162.05,34.01,-12.44
-1.53,13.16,11.47,152.47,47.25,-16.4
-2.77,10.6,13.25,115.1,48.34,-48.17
-2.15,8.23,12.58,64.67,-24.64,-79.33
1.32,4.4,13.36,33.82,-142.81,-73.84
5.78,1.9,11.39,3.45,-182.81,-27.92
6.44,1.69,9.03,11.01,-40.68,20.37
0.66,2.84,9.14,14.18,90.6,30.37
-4.12,3.26,9.28,3.94,103.28,11.04
-5.38,2.71,8.19,-9.17,36.15,-3.05
-3.88,1.85,6.73,-6,-8.18,-10.3
-2.53,0.92,6.66,10.77,-2.33,-14.33
-2.37,1.43,8.1,20.04,0.78,-12.38
-1.74,1.7,9.07,17.9,-2.14,-12.19
-1.4,1.36,9.16,5.65,3.95,-2.01
-1.74,1.21,9.07,2.66,7.86,8.72
-2.04,0.97,8.74,1.44,7,11.77
-2.6,1.32,8.67,0.46,7.37,5.43
-2.14,1.25,8.4,2.96,13.83,-4.27
-1.45,0.58,8.6,5.95,19.87,-1.64
-1.19,0.86,8.89,6.93,17,8.48
-1.6,1.37,9.32,-2.95,14.56,16.59
-2.07,1.06,8.82,-10.15,9.2,18.17
-2.09,1.37,8.7,-12.16,3.47,14.7
-1.55,1.44,8.51,-13.32,5.36,10.19
-0.97,1.67,8.62,-8.26,9.2,6.47
-0.51,2.25,8.99,-2.89,4.38,3.66
-0.05,3.83,9.88,-7.34,-7.27,1.4
-0.63,5.02,11.47,-30.88,-29.22,9.21
-0.82,8.06,11.28,-68.01,-66.59,22.5
0.24,8.36,9.29,-93.32,-75.86,35.25
1.75,7.37,7.76,-89.84,-31.23,33.42
1.64,7.15,7.35,-86.12,43.89,38.36
-0.69,8.07,7.96,-91,87.49,35.92
-3.3,8.27,8.46,-104.54,45.84,32.62
-2.51,6.62,6.98,-113.74,-10.5,33.72
-0.91,4.54,5.98,-99.17,-26.53,35.86
-0.53,3.55,6.91,-79.29,-13.06,54.39
-2.4,3.11,7.7,-71.92,-13.24,71.77
-3.46,2.41,7.31,-66.18,-51.96,80.25
-3.01,0.49,6.98,-55.82,-86.9,75.61
-1.92,-1.08,7.45,-39.66,-76.35,64.64
-1.32,-2.4,8.3,-32.59,-50.31,57.75
-1.51,-4.09,7.42,-19.72,-30.92,52.93
-2.01,-3.99,7.97,2.84,-29.16,47.5
-3.33,-6.51,8.82,13.75,-28.3,43.9
-4.74,-7.99,9.15,19.12,9.93,27.38
-6.18,-8.62,8.74,16.99,35.6,-6.34
-5.92,-9.74,7.83,26.01,25.23,-33.17
-4.7,-10.38,7.21,37.29,-28.73,-35.24
-2.44,-9.77,7.32,49.3,-65.62,-14.94
-1.23,-8.72,6.96,53.82,-65.01,-4.2
-0.67,-7.1,7.7,54.73,-31.17,-3.9
-0.91,-5.93,8.36,46.68,0.97,-4.02
-1.38,-5.18,8.5,36.01,8.95,-0.18
-2.3,-4.95,9.38,32.41,0.97,5
-2.56,-4.67,9.07,28.27,-7.14,3.6
-2.54,-4.19,9.65,15.4,1.27,-7.74
-2.4,-3.49,10.11,8.75,2,-11.22
-1.86,-3.82,9.71,6.8,10.9,-16.22
-2.06,-3.23,9.54,5.34,11.51,-14.57
-2.08,-2.73,9.44,2.72,4.01,-16.28
-1.66,-2.39,9.36,3.27,0.6,-15.67
-1.41,-1.82,9.59,3.27,-6.05,-13.35
-0.46,-1.32,9.58,-1.25,-1.9,-14.2
0.23,-1.15,9.39,-8.99,22.06,-14.57
0.1,-1.41,9.39,-8.38,37.31,-9.27
-0.77,-1.34,9.03,-8.75,23.34,2.2
-1.37,-1.57,8.34,-3.38,-9.4,10.06
-0.59,-1.62,8.08,-3.01,-1.35,4.64
0.08,-1.08,8.57,-3.62,24.01,0.8
-0.12,-1.27,8.47,-5.21,38.1,0.73
-0.93,-1.2,8.96,-4.9,30.11,5.55
-1.47,-1.24,8.65,0.28,3.65,9.88
-1.14,-1.46,8.7,3.63,-15.8,11.77
-0.4,-1.09,8.88,2.78,-8.61,6.04
0.07,-1.07,9.02,0.34,9.56,3.11
-0.55,-1.1,9.09,-1.37,13.65,3.54
-1.02,-1.22,8.74,1.74,6.45,7.2
-1.16,-1.48,8.55,3.63,-6.41,12.14
-1.02,-1.19,8.89,8.51,-14.03,13.9
-0.43,-0.92,9.11,5.28,-3.73,8.72
-0.63,-0.96,8.98,2.11,15.42,4.76
-1.24,-1.16,8.82,1.01,18.1,3.48
-1.77,-1.62,8.7,3.94,4.01,8.17
-1.88,-1.44,8.65,6.19,-14.03,11.1
-1.3,-1.27,8.54,6.13,-9.58,4.76
-0.77,-0.9,8.96,1.44,6.7,-1.89
-0.82,-1.18,8.96,0.22,17.86,-4.57
-1.28,-1.22,9.13,1.25,10.36,0.92
-1.52,-1.5,8.83,3.57,-8.67,5.8
-1.03,-1.31,8.97,5.95,-13.61,6.65
-0.43,-1.21,8.79,4.49,0.78,1.53
-0.42,-1.31,8.64,2.78,14.32,-0.18
-2.28,-0.99,9.27,9.18,38.16,0
-1.81,-0.96,8.82,13.14,21.7,4.03
-1.82,-0.68,9.03,11.99,10.72,3.05
-1.57,-0.61,9.08,8.75,5.9,0.12
-1.67,-0.41,9.33,5.34,1.21,-0.24
-1.81,-0.63,9.34,-0.33,-5.62,-1.83
-1.77,-0.79,9.02,-4.11,-12.69,-1.95
-1.46,-0.63,9.04,-9.78,-18.55,-0.42
-1.47,-0.6,8.93,-12.53,-19.46,1.83
-1.73,-0.27,9.09,-17.22,-15.56,0.12
-1.48,-0.77,8.88,-14.17,-10.8,-1.77
-0.96,-0.64,10,-3.99,-6.9,6.4
-1.41,-0.59,8.76,-5.51,-6.35,3.84
-1.3,-1.01,9.04,-3.32,-4.22,4.94
-1.33,-0.95,8.67,-2.4,0.05,4.21
-1.33,-0.87,8.83,-0.94,3.04,2.93
-1.43,-1.3,8.42,0.77,5.9,4.27
-1.65,-1.29,8.5,3.33,5.11,3.72
-1.62,-1.44,8.8,5.65,2.06,5.86
-1.46,-1.6,9.14,4.18,-0.86,7.99
-1.68,-1.88,9.55,1.44,0.17,12.14
-2.15,-2.05,9.9,-2.83,4.93,13.54
-2.54,-2.38,10.24,-10.64,9.99,12.44
-2.78,-3.2,10.27,-21.31,18.28,5.98
-2.96,-4.24,9.84,-30.57,25.54,-2.19
-3.2,-5.75,9.04,-35.03,34.14,-6.83
-4.08,-6.84,8.11,-32.89,45.23,-10.55
-5.15,-7.27,7.65,-29.17,43.77,-14.94
-5.49,-7.89,7.7,-22.46,11.82,-13.47
-4.43,-8.06,8.19,-13.01,-25.68,-4.45
-3.1,-7.58,9.31,-8.99,-44.16,3.36
-2.09,-7.3,10.15,-12.46,-32.63,5.73
-0.79,-7.02,10.44,-15.88,19.32,-4.88
-1.51,-6.26,10.94,-26.18,66.45,-16.4
-2.68,-6.25,10.28,-34.17,60.72,-25.18
-2.51,-6.7,8.8,-32.89,41.51,-23.66
-2.58,-6.99,8.19,-18.44,-3.24,-1.58
-2.68,-6.83,6.77,3.57,-44.83,24.82
-2.42,-5.51,6.44,15.34,-33.42,18.23
-4.23,-2.35,7.12,0.1,21.51,-22.07
-4.69,-2.08,5.84,-30.09,51.21,-69.02
-3.81,-1.8,3.76,-23.01,44.2,-69.69
-3.43,-0.56,2.37,15.04,-2.45,-43.9
-1.64,1.67,1.13,56.74,-16.23,-35.12
-0.28,5.45,1.91,92.72,26.76,-47.01
0.27,7.59,3.09,126.99,37.55,-46.83
0.09,10.48,5.47,153.51,-1.6,-27.74
-0.14,11.96,8.96,170.4,4.5,-21.83
-1.31,13.65,12.79,162.47,72.55,-41.58
-3.03,13.17,14.8,129.85,124.32,-49.27
-2.46,8.44,14.01,77.84,27.25,-75.91
0.87,3.46,12.17,36.93,-109.64,-67.19
4.64,2.23,12.43,17.05,-156.65,-22.19
5.24,1.75,10.62,-2.04,-65.62,25.31
1.78,1.82,8.9,1.56,61.76,33.97
-2.31,2.24,8.4,-2.89,110.96,27.01
-4.74,1.45,7.66,-5.33,74.01,18.84
-4.78,0.79,6.87,0.58,25.11,14.88
-4.41,0.85,6.93,9.67,-1.41,7.56
-3.93,0.82,7.44,18.57,-11.66,-4.14
-2.9,0.66,7.98,25.58,-9.83,-13.78
-1.96,0.59,8.57,23.94,-3.49,-7.31
-1.7,1.11,9.31,13.39,-2.88,6.65
-1.78,0.78,9.12,6.74,7.31,9.7
-2.07,0.35,8.71,7.35,15.72,9.7
-2.53,0.09,8.69,10.83,17.73,9.09
-2.87,0.35,8.95,12.17,15.23,5.19
-2.7,0.25,9.07,13.88,12.98,2.5
-2.44,0.39,9.1,11.13,12.55,0.43
-2.09,0.38,8.98,6.74,11.82,3.3
-2.03,0.37,8.67,5.16,12.86,8.17
-2.51,0.25,8.4,7.23,14.81,8.97
-3.24,0.73,8.52,6.25,6.27,5.8
-3.15,0.97,8.38,0.95,-6.29,-0.91
-2.48,0.43,8.2,2.96,-12.94,-3.11
-1.02,0.67,7.58,0.04,-8.36,-3.72
-1.17,0.33,8.6,11.01,1.15,5.92
-1.9,0.83,9.16,4.18,5.3,11.71
-2.39,0.6,9.09,1.25,2.55,6.71
-2.26,0.52,8.75,-0.21,-0.44,5
-2.21,0.37,8.55,2.72,0.05,6.04
-2.3,0.45,8.49,7.6,6.76,6.28
-2.57,1.11,8.98,5.46,6.09,6.71
-2.61,0.95,9.06,1.19,-2.33,4.94
-2.39,0.84,8.94,-3.07,-8.36,4.21
-2.26,0.74,8.83,-2.28,-6.84,5
-2.2,0.66,8.6,-0.21,1.15,5.12
-2.52,0.6,8.8,3.33,3.59,4.03
-2.53,0.78,8.82,3.21,-0.99,2.56
-2.33,0.67,8.8,5.1,-0.56,1.28
-2.3,0.84,9.16,3.27,-3.12,2.01
-2.06,1.07,9.5,-3.56,-7.88,5.49
-1.73,0.92,9.15,-10.33,-3.18,7.44
-1.69,0.62,8.4,-7.22,8.65,8.54
-2.05,0.61,8.41,-3.62,10.11,9.7
-2.22,0.86,8.66,-1.43,7.06,9.15
-2.16,1.06,8.8,-0.09,6.64,8.78
-2.36,1.29,9.07,-5.15,2.61,7.14
-2.22,1.09,8.66,-10.64,-1.72,5.19
-2.02,1.12,8.44,-8.81,-1.47,6.47
-1.97,1.47,8.69,-4.9,-1.47,6.04
-2.34,2.23,9.34,-2.04,-9.83,-0.24
-2.64,2.58,9.68,-1.12,-37.02,-11.7
-2.18,3.89,10.23,-10.76,-81.47,-18.23
-0.77,4.92,9.85,-16.49,-102.81,-8.6
0.26,5.85,9.81,-22.16,-84.03,-5
1.17,6.83,9.42,-34.17,-36.35,2.14
1.16,7.2,8.77,-51.24,23.59,8.42
-0.49,6.87,8.48,-66.49,61.03,10.25
-2.13,7.98,8.6,-75.09,53.53,1.34
-2.33,8.83,8.7,-85.33,7.73,1.65
-1.08,8.51,7.23,-99.72,-50.31,25.55
1.72,6.2,6.49,-92.52,-86.59,59.21
3.19,4.39,7.36,-90.82,-80.31,107.75
1.24,4.34,7.19,-87.16,-37.45,132.56
-1.18,4.31,7.78,-84.29,-23.49,129.7
-1.52,2.83,6.77,-78.99,-47.63,129.76
-0.43,-0.63,6.87,-68.26,-60.13,135.25
0.07,-3.56,7.11,-48.62,-36.72,134.57
-0.16,-5.25,7.13,-37.53,19.2,115.49
-1.52,-4.75,7.6,-32.89,38.89,97.5
-2.24,-6.4,6.84,-26.49,53.34,86.59
-3.92,-7.5,6.92,-20.09,64.44,79.94
-6.38,-9.32,7.01,-15.64,79.38,65.61
-6.97,-10.68,6.43,-13.81,62.86,33.42
-5.86,-10.68,5.38,-3.99,18.22,35.73
-5.08,-11.66,5.04,22.72,-15.62,52.08
-6.24,-8.84,6.1,38.14,-33.85,76.28
-8.05,-7.75,6.36,40.22,-18.91,54.03
-8.04,-6.07,7.54,28.27,8.4,13.97
-6.83,-5.74,7.78,17.84,19.99,-16.22
-5.64,-5.67,7.26,17.29,16.27,-24.08
-4.06,-5.84,7.39,33.14,5.48,-20
-3.65,-4.53,8.04,37.72,-25.13,-6.1
-2.61,-3.12,8.88,44.24,-45.07,-5.3
-1.62,-1.83,9.59,38.33,-33.49,-8.41
-1.33,-1,10.04,22.23,-19.03,-14.39
-1.24,-1.31,10.53,11.25,-13.79,-10.55
-1.08,-1.75,9.77,4.43,-5.92,-7.25
-1.27,-1.99,9.3,1.62,4.93,-5.36
0.06,-0.67,8.23,5.7,19.92,-0.64
-0.07,-0.92,8.8,1.92,15.34,1.07
-0.21,-0.54,8.97,3.26,10.34,-1.25
-0.18,-0.68,9.11,0.95,7.11,-3.63
-0.05,-0.48,9.18,-0.21,4.98,-3.69
-0.01,-0.61,9.38,-3.63,3.09,-3.44
-0.19,-0.43,9.38,-11.98,-2.1,-3.5
-0.03,-0.75,9.13,-13.02,-3.68,-6.07
0.25,-0.39,8.82,-11.19,0.89,-0.76
0.01,-1.05,8.72,-4.66,1.38,1.68
-0.11,-0.81,8.92,1.49,-1.79,1.92
0.59,-0.42,8.7,5.21,-0.02,1.19
0.45,-0.62,8.81,-1.25,0.22,-2.9
0.11,-0.88,9.12,-5.7,5.59,-2.35
0.11,-0.71,8.6,-2.23,11.5,-2.29
0.11,-0.71,8.88,0.52,11.32,2.59
-0.03,-0.74,9.04,2.53,7.11,4.24
0.14,-0.66,9.15,4.91,4.12,6.31
0.13,-0.77,9,3.87,10.4,4.91
0.03,-0.78,9.07,4.66,11.01,2.65
0.08,-0.83,8.95,4.66,8.76,2.84
0.02,-0.64,9.14,5.7,4.73,3.81
-0.01,-0.71,9.07,3.2,5.1,2.04
0.07,-0.73,9.02,2.77,8.03,1.68
0.07,-0.64,9.19,1.92,6.5,4.36
0.21,-0.83,8.83,3.93,6.75,6.13
0.19,-1.21,9.1,4.97,8.7,8.51
-0.03,-1.52,9.37,4.48,8.58,7.29
-0.55,-1.88,9.68,3.08,10.65,7.78
-1,-2.62,10.12,1.68,6.14,6.8
-1.02,-3.89,10.52,-2.29,-1.06,6.5
-1,-5.08,11.49,-8.38,-8.86,13.57
-1.05,-5.82,12.2,-14.97,-19.47,22.35
-0.57,-6.36,12.08,-26.68,-2.22,27.96
-0.69,-7.27,10.97,-45.58,55.59,22.04
-1.79,-7.29,10.21,-60.33,107.9,5.09
-2.82,-7.36,10.11,-65.88,98.33,-0.88
-3.24,-8.06,9.64,-64.36,51.99,7.84
-2.54,-8.64,8.66,-52.96,12.72,14.67
-1.1,-8.76,7.99,-37.83,21.2,13.02
-0.47,-7.17,7.87,-29.66,72.05,3.26
-2.54,-5.7,7.89,-35.15,123.09,-20.46
-4.3,-4.63,6.8,-46.68,117.42,-52.1
-3.85,-5.07,5.28,-48.32,57.9,-51.86
-2.62,-5.04,4.13,-31.74,-18.44,-27.83
-1.32,-4.87,2.62,-1.55,-40.63,-18.02
-0.65,-2.27,3.18,26.49,34.25,-28.44
-3.2,0.47,4.36,30.94,88.45,-56.07
-3.1,1.95,3.71,38.32,38.21,-61
-1.62,2.9,3.27,87.71,-35.2,-38.81
1.62,3.61,6.64,145.27,-15.08,-27.41
1.8,10.07,8.95,130.27,50.77,-17.65
-0.58,11.68,10.62,127.22,148.33,-27.47
-4.96,14.05,12.54,131.92,125.28,-21.49
-7.12,11.77,16.9,125.88,-7.7,-34.79
-2.61,7.48,15.79,53.02,-147.09,-77.04
4.97,2.52,14.13,0.4,-212.34,-81.8
10.43,0.94,11.29,-33.2,-116.85,-20.94
7.81,0.67,6.53,-28.44,86.14,56.25
0.29,1.31,5.74,-12.23,178.82,81.25
-6.46,0.92,7.07,6.68,116.32,60.58
-7.45,0.83,7.02,13.57,15.95,11.8
-4.77,1.2,7.01,18.57,-35.69,-16.31
-1.51,0.96,8.37,15.34,-43.68,-23.44
0.42,0.77,9.64,3.75,-31.49,-5.4
0.88,0.21,10.12,-1.37,-0.63,11.43
0.18,-0.4,9.53,1.37,34.25,23.39
-1.15,-0.29,9.08,3.51,50.65,25.15
-2.56,-0.03,8.58,5.52,48.09,23.32
-3.78,0.43,8.51,4.6,22.36,14.36
-3.43,0.86,8.49,3.51,0.65,4.12
-2.49,0.63,8.62,0.58,-3.31,-3.02
-1.77,0.61,8.84,-1.07,3.88,-3.2
-1.14,0.5,9.28,-0.7,11.93,0.28
-0.85,0.63,9.93,-4.6,20.34,6.07
-1.47,1.32,10.39,-10.88,18.09,11.25
-2.35,2.06,10.68,-13.93,-6.18,4.6
-2.24,4.07,10.17,-8.57,-36.42,-3.38
-1.22,5.22,9.81,-8.38,-50.27,-7.77
0.31,6.15,8.65,-2.65,-31.73,2.41
0.92,6.57,8.77,-5.76,3.76,11.56
0.27,7.48,9.93,-25.58,33.88,29.97
-1.34,8.42,10.26,-62.47,48.09,45.09
-1.78,8.14,8.17,-82.77,63.94,43.02
-1.63,5.9,6.94,-66.8,60.59,18.45
-0.75,4.73,7.47,-70.03,29.61,23.32
-0.48,3.71,7.52,-67.9,13.7,51.86
-2.39,2.95,7.43,-63.87,-1.12,71.62
-3.64,2.06,7.57,-50.52,-25.63,59.79
-2.18,0.38,6.69,-56.25,-23.38,40.09
-1.62,-1.1,7.02,-49.97,-18.31,39.42
-2.73,-2.01,7.79,-43.38,-18.13,49.3
-3.97,-4.46,7.6,-29.6,-25.75,44.36
-3.26,-5.4,6.9,-10.34,-15.02,11.62
-2.46,-5.18,7.27,0.88,-24.05,1.07
-1.63,-6.9,6.83,2.29,-23.01,3.32
-1.98,-7.87,5.99,19.66,-8.31,3.08
-2.43,-7.76,6.72,34.12,-12.95,-1
-2.07,-7.47,7.48,39.48,-23.38,-0.4
-1.52,-7.34,8.14,38.14,-62.4,10.7
-1.1,-7.36,8.86,37.16,-80.75,16.07
-0.58,-6.93,9.09,38.87,-56,22.29
-0.59,-6.29,9.37,33.63,-9.78,16.8
-1.69,-5.35,10.24,27.59,10.28,16.8
-2.57,-4.89,10.74,20.7,-0.33,23.63
-2.24,-4.91,10.6,16.8,-6.49,18.99
-1.74,-4.49,10.54,1.43,-9.53,20.15
-1.56,-4.15,10.28,0.15,-9.05,22.96
-1.34,-3.95,9.26,1.13,2.84,28.26
-1.26,-3.27,8.33,5.52,34,17.59
-1.95,-3.01,7.94,6.43,43.94,16.19
-2.72,-2.61,7.75,12.23,25.95,16.31
-2.58,-1.83,8.08,29.73,-8.99,19.85
-2.88,-1.5,8.77,16.19,-31.97,15.21
-1.72,-0.96,8.71,6.68,-20.75,-4.6
-0.71,-0.58,8.62,-2.41,14.49,-16.86
-0.77,-1,9.04,-3.45,36.26,-13.32
-1.46,-1.03,9.08,-2.71,29.31,-0.64
-1.78,-1.19,8.88,3.38,10.1,2.29
-1.4,-0.75,9.33,6.07,0.16,-2.16
-0.44,-0.56,9.21,2.41,12.36,-9.11
-0.2,-1.07,8.94,1.31,25.53,-5.94
-0.84,-0.95,9.04,9.66,21.81,1.31
-1.34,-0.82,9.22,12.65,5.53,1.13
-0.99,-0.68,9.05,8.45,-4.66,-2.41
-0.77,-0.7,9.08,5.15,-1.79,-0.76
-0.71,-0.9,8.83,0.21,5.4,-1.92
-0.84,-0.87,8.89,-0.58,11.81,-1.49
-1.02,-0.55,8.86,-2.47,12.11,-4.79
-0.94,-1.01,8.7,-1.01,9.86,-6.98
-1.05,-0.91,8.69,0.15,-2.83,-5.88
-0.61,-1,8.8,7.41,-9.9,-4.24
-0.25,-0.77,8.85,3.81,0.65,-5.46
-0.43,-0.62,9.08,-0.52,12.36,-6.8
-0.63,-0.7,9.04,-2.59,16.01,-5.21
-0.89,-0.75,9.23,-1.8,8.58,-3.02
-0.75,-1.06,8.96,-0.21,-1.18,-0.15
-0.49,-0.88,8.84,3.51,-4.05,3.87
-0.66,-0.72,9.1,2.65,2.3,4.48
-0.77,-0.61,8.92,-2.04,8.45,-1.92
-1.65,-4.06,7.59,19.36,20.22,8.26
-1.08,-1.23,8.53,17.59,20.47,12.96
-1.3,-1.07,8.58,18.75,16.69,9.06
-1.37,-1.1,8.67,17.41,12.6,4.79
-1.48,-0.73,9.02,10.76,4.86,2.96
-1.22,-1.03,9.13,2.16,-2.83,4
-0.95,-1.41,8.87,-3.02,-3.68,2.78
-1.11,-1.3,8.97,-7.65,-5.69,-1.19
-1.22,-0.63,8.93,-10.09,-7.89,-3.2
-1.27,-0.58,8.77,-9.6,-4.23,-0.94
-1.26,-1.07,9.04,-4.42,-3.07,3.45
-0.54,-1.23,8.94,3.02,-2.34,5.15
-0.87,-1.09,9.58,-3.87,-2.34,0.21
-0.76,-1.27,9.5,-7.29,4.8,1.8
-0.81,-1.49,8.82,-5.03,10.53,5.4
-0.99,-1.92,8.66,5.7,13.82,9.12
-1.48,-2.12,8.81,9.36,15.1,8.51
-1.75,-2.31,8.98,11.49,12.23,2.96
-1.5,-2.48,9.05,11.98,9.25,3.32
-1.5,-2.96,9.31,11.8,5.65,12.41
-1.8,-3.55,9.54,11.8,1.62,18.14
-1.89,-4,10.06,7.96,-5.39,19.06
-1.3,-4.35,10.81,1.86,-12.22,22.04
-0.87,-4.23,11.09,-9.66,-8.38,27.1
-1.01,-4.81,10.42,-23.14,8.76,36.13
-1.79,-5.89,9.33,-30.64,25.53,36.19
-2.37,-6.14,8.33,-34.79,28.33,29.97
-2.75,-6.23,8.32,-35.21,22.6,23.45
-2.94,-6.24,8.87,-34.97,16.32,18.39
-3.5,-6.27,9.41,-35.88,-5.27,23.57
-3.77,-6.9,8.75,-33.57,-23.5,20.15
-3.36,-6.98,8.32,-33.32,-22.52,12.29
-1.9,-6.67,7.93,-31.92,22.42,-4.85
-1.89,-6.25,7.85,-30.64,68.64,-12.41
-3.48,-6.11,7.02,-25.82,62.66,-9.11
-4.26,-6.1,6.96,-10.64,-7.83,0.7
-2.39,-5.33,6.88,0.15,-30.81,-7.16
-1.44,-3.51,7.16,-13.02,36.01,-42.41
-2.23,-2.27,7.43,-32.9,117.72,-59.05
-3.9,-2.58,5.61,-43.57,124.06,-58.02
-5.66,-2.03,4.13,-2.16,13.7,-40.52
-2.9,0.39,2.81,53.44,-84.84,-34.24
1.75,4.65,2.86,86.92,40.28,-66.19
-0.11,8.06,5.1,81.37,198.33,-65.03
-1.24,7.89,5.42,96.98,195.89,-34.85
-2.89,8.96,4.42,138.99,54.98,-12.35
-1.63,10.55,6.63,192.28,-32.83,-8.14
-2.23,12.73,12.71,199.85,16.69,-20.76
-3.43,11.67,15.58,128.26,49.37,-43.14
-1.81,6.78,14.54,61.62,-56,-64.66
2.68,2.37,12.74,25.15,-167.03,-64.24
6,0.99,10.37,13.69,-115.14,-12.89
3.97,0.08,8.26,26.19,31.87,20.46
-1.29,2.03,9.28,31.74,95.22,27.17
-4.54,2.56,9.76,13.14,73.21,21.68
-5.45,2.23,8.65,-6.13,6.69,14.3
-4.03,1.67,7.3,0.03,-19.47,-4.91
-2.18,1.29,7.95,9.6,-17.46,-13.57
-1.16,1.3,8.97,12.71,-13.31,-2.47
-1,1.59,9.86,10.4,-9.17,8.2
-1.04,1.79,9.77,-0.21,-1.61,18.99
-0.98,1.6,9.91,-7.77,6.93,26.86
-1.34,1.55,9.93,-14.91,11.38,33.26
-1.93,1.95,9.98,-23.38,10.89,31.07
-2.36,2.18,10.32,-28.57,-2.64,20.89
-2.04,2.94,10.39,-28.32,-29.66,8.39
-0.98,3.58,10.14,-29.48,-41.67,2.1
-0.46,4.19,9.92,-32.41,-46.61,7.59
-0.72,4.87,9.86,-23.75,-44.66,14.73
-1.15,6.49,9.94,-20.58,-40.08,11.86
-0.64,7.81,9.49,-31.37,-9.78,-8.99
0.86,7.04,9.04,-48.32,38.64,-19.79
0.82,7.11,8.58,-63.99,57.72,-0.09
-0.6,7.31,8.27,-65.21,27.84,27.1
-1.37,7.71,7.64,-78.02,-4.66,34.54
-0.93,6.19,6.87,-80.94,-16.18,26.37
-1.16,4.91,7.25,-73.51,-18.25,28.69
-1.81,4.64,7.21,-77.16,-41.97,33.57
-2.12,3.57,7.75,-79.24,-67.89,37.78
-1.42,1.34,6.53,-62.29,-56.91,27.84
-0.53,-0.82,7.49,-57.65,-4.11,21.25
-0.88,-2.99,6.2,-55.15,13.27,26.49
-2.39,-5.57,5.73,-22.41,-17.28,28.02
-2.86,-8.4,5.35,-0.95,-20.45,20.95
-2.48,-9.48,4.47,19.79,11.26,1.31
-2.07,-10.49,4.52,35.82,34.43,-12.65
-1.79,-11.11,4.7,56.01,0.4,-1.98
-1.36,-10.68,5.48,80.03,-43.44,16.19
-1.02,-9,7.66,87.1,-73.31,29.73
-0.01,-7.37,9.19,80.4,-46.55,30.52
0.01,-6.36,10.29,66.55,7.78,27.78
-0.89,-4.73,11.55,53.02,34.67,33.69
-1.85,-3.95,11.96,35.46,24.49,41.56
-1.79,-3.5,11.75,17.65,14.61,43.08
-1.73,-3.62,11.5,-0.95,11.93,42.84
-1.63,-3.67,10.68,-2.29,18.94,40.34
-1.88,-3.13,10.44,-2.65,22.9,35.03
-2.37,-2.42,10.43,-8.51,13.45,31.13
-2.65,-2,10.06,-7.77,-1.12,19.91
-2.12,-1.99,9.5,-13.2,-4.41,11.8
-2.07,-1.52,8.82,-12.84,-10.81,6.92
-1.76,-1.53,8.25,-3.69,-7.34,-2.77
-1.14,-1.31,7.86,-2.41,2.6,-4.97
-0.88,-1.05,7.88,0.82,16.87,-1.37
