aX,aY,aZ,gX,gY,gZ
-1.95,-1.43,11.31,-124.46,16.38,-11.26
-1.7,-1.78,10.79,-129.15,22.79,-10.77
-1.95,-2.03,10.66,-134.7,26.99,-9.55
-2.34,-2.23,10.87,-139.34,18.21,-9.19
-2.17,-2.33,10.71,-146.59,14.68,-11.32
-1.85,-2.82,10.03,-152.14,22.36,-12.17
-1.85,-2.99,9.68,-156.04,26.69,-8.45
-1.93,-3.36,9.44,-161.84,27.97,-8.39
-1.88,-3.35,9.2,-167.14,35.23,-7.91
-1.78,-3.67,8.27,-172.57,40.16,-7.72
-1.55,-4.12,7.29,-173.91,51.75,-9.98
-1.73,-4.21,6.52,-172.02,52.54,-9.19
-1.8,-4.32,6.31,-173.42,46.14,-9.25
-1.56,-4.9,4.98,-172.32,42.91,-6.81
-1.74,-4.9,4.69,-170.25,37.79,-5.71
-2.08,-5.4,4.5,-166.53,25.04,-3.52
-2.32,-5.49,4.38,-164.7,2.79,-5.04
-1.95,-5.65,4.34,-159.7,-3.01,-6.99
-1.23,-6.16,3.85,-158.85,15.77,-4.06
-1.61,-6.26,4.06,-157.45,29.43,-0.47
-1.81,-6.29,3.53,-162.2,36.69,0.57
-1.9,-6.54,2.82,-165.25,33.88,2.7
-1.9,-6.81,2.32,-166.17,39.25,2.76
-2.06,-6.85,1.47,-164.46,43.46,0.2
-2.02,-6.95,1.38,-164.4,51.26,1.24
-2.08,-7.18,0.71,-164.28,52.24,4.29
-2.17,-7.47,-0.04,-162.02,50.1,6.3
-2.56,-7.67,-0.9,-154.64,48.82,3.25
-2.57,-7.65,-1.74,-146.04,49.49,-0.65
-2.61,-7.83,-2.38,-137.2,45.29,-1.63
-2.67,-8.18,-3.29,-124.89,39.8,-2.6
-2.97,-8.15,-3.45,-117.2,25.35,-1.14
-3.13,-8.38,-4.2,-106.78,4.92,-0.83
-3.25,-8.77,-4.8,-89.4,-7.7,-6.26
-2.95,-8.74,-5.13,-71.41,-14.16,-9.86
-2.49,-8.96,-5.07,-52.02,-6.24,-10.95
-2.15,-8.8,-4.7,-40.43,5.9,-5.95
-2.17,-9.01,-4.28,-28.91,11.69,1.3
-2.42,-9.08,-3.72,-20.37,9.98,5.08
-2.6,-9.07,-2.84,-14.64,1.87,8.25
-2.71,-9.18,-2.23,-9.34,-1.3,7.46
-2.87,-9.26,-1.8,-3.85,1.69,5.51
-3.12,-9.26,-1.29,-0.68,2.91,2.15
-3.11,-9.2,-1.17,-0.44,2.54,-0.89
-3.03,-9.25,-1.42,-1.35,-3.01,-1.75
-2.86,-9.28,-1.92,-2.75,-10.69,-3.94
-2.64,-9.39,-2.54,1.7,-15.93,-2.91
-2.7,-9.37,-2.81,9.44,-16.12,-1.69
-2.73,-9.24,-2.99,17.86,-13.07,-1.5
-2.94,-8.78,-3.27,21.64,-13.62,-4.49
-2.76,-8.76,-3.35,28.59,-24.29,-4.67
-2.57,-9.05,-3.49,41.27,-32.88,-2.48
-2.57,-8.53,-3.1,50.48,-38.31,-2.36
-2.27,-8.31,-2.58,59.63,-35.81,-2.48
-2.22,-8.36,-1.83,68.53,-35.26,0.45
-2.35,-8.24,-1.65,74.14,-43.13,-0.65
-2.34,-8.01,-1.74,82.12,-47.33,-1.63
-2.12,-7.95,-1.21,90.84,-43.86,0.69
-2,-7.82,-0.9,98.65,-44.1,2.22
-2.43,-7.4,-0.38,103.65,-49.47,1.18
-2.71,-7.16,0,104.69,-62.7,-2.6
-1.85,-7.05,-0.1,111.15,-54.53,-8.09
-1.81,-6.54,0.67,116.51,-39.9,-8.58
-1.89,-6.61,1.18,124.38,-41.05,-3.76
-1.99,-6.4,1.66,137.61,-53.13,-1.14
-1.25,-5.83,2.08,147.06,-43.86,-2.36
-1.03,-5.26,2.59,153.83,-22.94,1.79
-1.27,-5.18,2.97,161.88,-16.42,6.97
-1.36,-4.13,3.86,163.28,-22.94,10.75
-1.44,-3.32,4.55,157.98,-31.66,10.51
-0.79,-3.27,4.14,161.58,-14.41,6.36
-0.56,-2.75,4.86,168.71,16.63,9.96
-1.79,-2.73,5.04,178.83,7.18,21.67
-3.18,-2.12,5.83,184.26,-58.13,14.65
-1.88,-1.67,6.81,198.59,-91.48,-8.33
0.4,-0.49,9.23,207.25,-66.05,-6.87
0.31,0.84,11.99,190.42,-19.47,9.53
-1.38,0.33,12.05,172.55,-22.27,20.94
-3.24,0.16,10.27,166.64,-74.41,21.54
0.13,-0.4,11.7,189.07,-49.9,-1.38
1.42,0.64,12.12,185.23,20.16,9.96
-0.86,1.24,13.91,185.66,20.71,30.2
-3.55,2.77,14.66,160.84,-65.38,35.81
-3.16,3.4,15.28,109.81,-150.38,22.28
0.87,2.34,14.1,78.16,-75.99,-11.93
1.57,2.58,14.23,59.81,48.88,-12.48
-0.89,1.92,15.48,50.66,36.87,2.83
-1.46,1.79,13.94,39.2,-22.4,3.19
-0.83,1.63,12.54,27.61,-52.4,7.52
0.02,1.9,11.31,9.26,-28.19,1.42
-0.01,1.84,10.47,14.87,28.76,-4.19
-0.69,1.34,11.11,4.93,26.69,2.34
-1.52,1.64,10.83,0.3,-14.35,5.08
-0.92,1.77,10.44,-11.72,-25.75,6
-0.11,1.6,9.89,-15.68,6.75,1.3
-0.4,1.59,9.34,-19.83,36.32,-1.93
-1.07,1.52,9.57,-20.19,24.07,-0.59
-1.22,1.53,9.39,-21.65,-0.99,-0.47
-0.73,1.41,8.82,-21.59,-5.81,-0.59
-0.41,1.53,8.81,-19.09,11.38,-0.35
-0.57,1.43,8.72,-19.52,21.69,-0.22
-0.9,1.73,9.21,-25.92,11.38,1.55
-0.91,1.38,8.69,-27.33,-0.14,1.06
-0.5,1.42,8.35,-24.34,2.85,-0.28
-0.38,1.55,8.49,-19.95,16.32,-0.83
-0.54,1.47,8.55,-19.46,22.24,1.18
-1.25,1.53,8.78,-19.95,7.36,0.51
-1.15,1.51,8.68,-20.07,-9.53,-1.93
-0.61,1.67,8.6,-19.34,-2.82,-5.47
-0.28,1.75,8.82,-18.73,13.09,-3.76
-0.68,1.63,8.9,-21.11,13.7,-0.71
-0.92,1.73,8.79,-21.84,1.87,1.06
-0.74,1.68,8.78,-23.3,-8.01,2.64
-0.59,1.68,8.84,-24.76,-4.9,2.89
-0.59,1.69,8.94,-23.24,1.99,1.42
-0.72,1.57,8.7,-23.36,7.05,1.12
-0.91,1.54,8.81,-21.17,5.04,0.14
-1.09,1.49,8.81,-19.83,-3.86,0.87
-0.87,1.49,8.62,-18.42,-5.38,-0.89
1,-4.22,8.09,2.31,17.24,4.9
-1.27,0.8,8.95,-23.85,6.45,3.8
-1.38,0.72,8.84,-25.92,4.55,1.79
-1.35,0.75,8.99,-27.33,0.29,-0.59
-1.45,0.79,9.07,-31.17,-3.62,-0.59
-1.42,0.61,9.15,-33.12,-7.46,-1.93
-1.45,0.56,9.13,-34.89,-11.6,-6.08
-1.5,0.78,9.14,-34.95,-11.91,-11.93
-1.25,0.92,9.16,-35.19,-4.04,-7.72
-1.29,0.82,9.23,-33.97,-2.7,-2.42
-1.11,-1.09,9.21,0.24,-1.12,-11.69
-1.16,0.44,10.04,-39.09,-9.04,-3.52
-1.43,0.97,10.04,-46.65,-6.05,-5.83
-1.06,0.63,10.16,-48.06,-3.25,-8.52
-0.97,0.51,10.01,-49.03,-0.32,-3.7
-0.99,0.28,10.49,-47.14,-0.69,-1.75
-1.19,0.45,10.71,-50.68,-1.24,-3.03
-1.19,0.5,10.89,-54.58,-0.69,-5.83
-1.09,0.28,10.8,-63.24,-1.85,-5.28
-1.03,0.08,10.55,-67.39,-1.66,-3.27
-1.11,-0.07,10.53,-67.75,0.35,-2.85
-1.1,0.03,10.92,-73.24,2.73,-3.21
-1.02,0.06,11.45,-77.81,7.73,-2.91
-1.18,-0.06,11.52,-87.32,11.02,-1.63
-1.36,0.21,11.99,-101.41,12.85,-3.45
-1.43,0.05,12.39,-112.75,15.9,-7.48
-1.27,-0.36,11.69,-121.53,24.37,-9.13
-1.26,-0.88,11.11,-125.62,28.88,-8.52
-1.35,-1.26,10.61,-127.69,27.42,-7.97
-1.45,-1.41,10.35,-131.23,29.49,-10.22
-1.58,-1.57,10.78,-129.28,26.38,-8.88
-1.68,-1.68,10.74,-134.7,18.52,-7.78
-1.45,-1.68,10.21,-143.91,27.42,-7.72
-1.64,-2.25,9.93,-152.32,34.55,-7.54
-1.6,-2.32,8.93,-155.8,35.29,-7.78
-1.51,-3.04,8.24,-149.95,34.07,-5.77
-1.59,-3.28,8.02,-142.45,29.43,-3.82
-1.73,-3.64,8.06,-134.15,23.21,-2.91
-1.64,-3.55,7.68,-129.76,18.58,-6.63
-1.52,-3.38,7.83,-135.25,23.88,-11.75
-1.43,-3.41,7.82,-148.54,24.13,-9.55
-1.25,-3.9,6.71,-161.65,21.08,-3.94
-1.17,-4.41,5.76,-162.69,21.14,-0.22
-1.15,-4.72,5.28,-160.19,31.87,-0.35
-1.42,-4.72,5.05,-154.89,37.85,-3.94
-1.18,-4.99,4.58,-160.43,48.03,-6.5
-1.04,-5.05,4.38,-163.54,58.15,-3.88
-0.96,-5.36,3.57,-172.81,70.96,-4.43
-1.4,-5.64,3.4,-175.43,80.22,-1.63
-1.7,-5.71,2.38,-186.04,81.75,-3.15
-1.98,-6.06,1.45,-194.27,80.29,-9.74
-1.7,-6.83,0.52,-190.31,87.24,-12.6
-1.91,-7.12,-0.5,-186.1,83.27,-11.87
-2.11,-7.51,-1.08,-175.68,78.94,-8.45
-2.62,-7.84,-1.83,-167.02,71.32,-8.52
-2.66,-8.39,-2.48,-149.58,55.9,-5.41
-2.82,-8.67,-3.06,-134.89,37.05,-6.14
-3.11,-8.76,-3.61,-115.86,20.29,-11.5
-2.68,-8.94,-3.94,-98.12,8.03,-12.05
-2.23,-9.27,-3.95,-76.35,3.82,-8.58
-2.15,-9.31,-4.02,-61.17,6.32,-6.5
-2.12,-9.43,-3.77,-44.95,5.77,-0.89
-2.3,-9.37,-3.22,-33,1.93,3.98
-2.46,-9.16,-2.28,-21.23,2.48,6.24
-2.68,-9.1,-1.79,-14.09,5.23,5.39
-2.78,-9.14,-1.16,-11.84,7.97,6.12
-2.89,-9.38,-0.61,-5.8,8.27,7.4
-2.92,-9.15,-0.24,-4.46,6.45,9.59
-3.08,-9.22,-0.26,-5.37,0.84,9.17
-3.1,-9.14,-0.19,-5.31,-2.09,5.51
-2.98,-9.29,-0.13,-6.53,0.59,4.23
-2.96,-9.39,0.12,-5.07,4.55,5.94
-3.15,-9.33,0.22,-5.01,4.8,7.22
-3.31,-9.25,0.03,-7.87,-0.02,7.52
-3.42,-9.36,-0.08,-8.24,-4.65,6.85
-3.49,-9.38,-0.19,-8.85,-5.08,-0.22
-3.03,-9.3,-0.17,-6.23,2.24,-2.3
-2.63,-9.45,-0.23,-5.74,12.54,-0.47
-2.61,-9.31,-0.31,-2.45,15.35,5.14
-2.64,-9.38,-0.58,-0.92,10.65,11
-2.76,-9.44,-0.81,2.25,6.08,15.33
-3.3,-9.05,-1,6.09,-1.54,14.59
-3.27,-9.04,-0.9,10.72,-2.64,9.78
-3.04,-8.9,-1.04,13.59,1.08,7.58
-2.81,-8.97,-1.55,17.74,0.35,8.13
-2.8,-9.11,-1.68,26.39,-10.14,12.09
-3.11,-8.94,-1.73,34.02,-34.23,16.18
-3.14,-8.93,-1.73,43.34,-60.69,15.57
-2.94,-8.31,-1.18,55.23,-68.8,14.17
-2.38,-8.12,-0.63,60.54,-51.54,9.9
-2.42,-8.04,-0.17,65.05,-33.13,8.07
-2.73,-7.94,0.23,69.56,-34.59,10.87
-3.01,-7.82,0,70.3,-60.69,11.61
-2.8,-7.67,-0.41,76.82,-85.99,12.4
-2,-7.52,-0.36,90.48,-76.12,7.46
-1.19,-7.03,0.52,103.77,-30.93,3.37
-1.89,-6.44,1.7,106.64,1.26,6.97
-2.55,-6.59,2.04,107.19,-5.81,9.9
-2.25,-6.24,2.16,108.89,-14.04,14.65
-1.08,-6.21,2.07,108.95,9.8,17.52
-0.81,-5.72,2.03,116.15,56.99,26.61
-2.46,-4.88,2.72,115.97,58.21,39.47
-3.96,-4.65,2.81,111.33,7.66,45.02
-3.81,-4.37,2.45,119.62,-37.76,37.09
-1.92,-3.98,2.69,134.2,-7.88,28.86
-1.84,-2.78,4.63,134.87,28.09,45.02
-3.64,-2.28,5.66,120.36,7.18,57.58
-5.37,-2.56,6.65,129.81,-53.25,52.58
-4.68,-1.9,6.96,146.45,-91.72,34.35
-2.67,-1.52,7.32,153.53,-67.7,21.24
-1.55,-0.93,7.36,148.59,-10.87,22.46
-1.32,-0.55,7.76,142.37,40.71,37.4
-3.57,-1.11,8.51,150.29,-5.87,59.96
-5.19,-0.4,9.51,154.93,-123.92,60.51
-3.23,0.94,9.93,151.51,-156.79,36.24
0.26,2.21,11.38,140.17,-14.84,13.5
-1.21,1.6,11.94,127.49,76.2,35.33
-5.86,0.46,14.34,129.62,-25.08,49.72
-5.74,1.83,14.12,116.82,-150.14,35.26
-1.81,2.46,13.87,99.75,-117.64,13.8
-0.64,3.17,14.88,72.37,8.15,8.25
-3.38,1.94,15.53,56.03,30.23,16.48
-4.64,1.58,14.94,36.21,-40.14,13.19
-3.57,1.28,13.38,30.05,-79.77,7.03
-1,1.62,11.95,11.39,-8.13,-1.56
-1.4,1.27,12.1,6.94,53.58,7.89
-2.89,0.99,11.38,-4.52,40.41,13.86
-3.56,0.85,10.21,-11.47,2.79,14.9
-3.47,1,9.48,-13.48,-17.09,9.47
-2.62,1.02,8.98,-13,-2.64,1.73
-2.27,1.23,9.16,-12.45,25.35,1.79
-2.86,1.17,9.45,-18.85,19.62,5.39
-3.03,1.34,9.1,-19.58,-5.38,5.57
-2.49,1.23,8.76,-26.29,-0.2,0.81
-1.98,1.09,8.66,-23.48,12.66,0.81
-2.1,0.96,8.54,-23.12,21.26,0.39
-2.62,1.01,8.54,-19.83,9.74,3.07
-2.8,1.13,8.66,-18.73,-11.48,3.25
-2.57,1.35,8.58,-21.53,-13.43,-1.26
-1.73,1.32,8.59,-23.18,10.35,-6.26
-3.08,-0.38,8.96,-16.35,14.55,-5.71
-2.22,0.11,8.67,-15.37,19.68,-8.15
-2.31,0.39,8.93,-21.53,15.9,-6.69
-2.19,0.18,8.92,-26.65,6.02,-2.42
-1.78,0.05,8.81,-30.37,8.03,4.53
-2.06,0.2,9.04,-33.48,10.35,7.58
-2.54,0.09,9.21,-38.36,1.87,2.64
-2.64,0.21,9.17,-44.64,-5.63,-6.32
-2.59,0.23,9.26,-45.37,-8.8,-10.59
-2.34,0.09,8.93,-42.69,-3.74,-8.27
-2.52,0.14,9.57,-40.31,-1.97,-6.02
-2.34,1.2,11.24,-43.91,3.7,-0.16
-2.22,0.14,10.33,-53.61,2.79,-8.33
-2.27,-0.1,10.76,-59.46,8.64,-6.63
-2.26,-0.32,10.6,-63.48,9.92,-5.53
-2.35,-0.47,11.02,-65.98,10.65,-4.13
-2.58,-0.33,11.62,-69.95,12.48,-7.05
-2.55,-0.4,11.72,-78.97,19.55,-9.13
-2.7,-0.57,11.75,-89.46,22.85,-9.74
-2.94,-0.93,11.41,-99.15,24.8,-13.76
-3.04,-0.95,11.42,-108.42,19.43,-14.67
-2.93,-1.29,11.34,-113.06,15.65,-13.82
-3.07,-1.31,11.83,-118.42,16.02,-13.82
-3.09,-1.39,11.82,-126.65,20.59,-18.45
-3.02,-1.45,11.47,-136.47,25.96,-20.04
-3.09,-2.06,10.79,-145.07,22.24,-20.22
-3.1,-2.21,10.36,-150.92,14.25,-22.24
-2.77,-2.52,10.26,-156.17,11.38,-20.22
-2.67,-2.62,10.1,-158.97,14.37,-17.42
-2.85,-2.77,9.9,-162.14,19.19,-17.36
-2.89,-3.1,9.51,-165.8,24.55,-22.97
-2.47,-3.03,8.98,-170.68,35.47,-22.91
-2.24,-3.37,8.68,-185.13,34.98,-16.14
-2.29,-4.11,7.56,-186.41,32.73,-11.14
-2.18,-3.74,6.8,-189.46,38.21,-14.25
-2.07,-4.33,5.58,-189.52,49.49,-16.44
-2.19,-4.62,4.77,-187.57,47.73,-15.89
-2.2,-4.67,4.4,-185.01,38.15,-12.91
-2.15,-4.79,4.33,-184.52,36.14,-4.55
-2.02,-5.2,3.06,-185.43,41.75,-6.44
-2.12,-5.54,2.4,-180.98,47.91,-8.58
-2.26,-5.85,2.12,-177.08,51.38,-9.19
-2.75,-6.01,1.79,-172.69,38.58,-8.88
-2.79,-6.51,1.1,-165.49,19.49,-9.8
-2.65,-6.47,0.62,-161.71,3.76,-7.54
-2.24,-6.83,0.19,-154.95,8.21,-5.95
-2.23,-7.18,-0.38,-148.67,24.43,-3.64
-2.25,-7.48,-0.91,-141.65,31.32,-3.58
-3.1,-7.4,-0.71,-136.41,19.19,-1.08
-2.91,-7.78,-1.36,-130.25,11.57,-4.74
-2.76,-7.95,-1.62,-124.09,12.3,-4
-2.77,-8.04,-1.81,-124.34,13.58,-3.27
-2.64,-8.3,-2.11,-118.36,14.68,-2.78
-2.73,-8.33,-2.46,-113.6,11.38,0.08
-2.77,-8.32,-3.07,-111.65,2.85,1.48
-2.87,-8.35,-3.74,-103.97,2.36,-0.22
-2.73,-8.61,-4.51,-92.63,8.64,-2.36
-2.6,-9.07,-4.62,-76.78,20.47,-5.77
-2.48,-8.81,-4.44,-65.74,23.15,-3.15
-2.84,-8.72,-4.22,-58.79,8.46,4.23
-2.93,-8.99,-4.19,-49.52,1.93,6.3
-2.97,-9.02,-3.66,-41.11,1.02,5.51
-2.74,-9.02,-3.41,-32.63,9.31,3.98
-2.79,-8.94,-3.03,-29.58,18.94,4.35
-3.21,-9.02,-2.92,-25.98,15.53,7.46
-3.54,-9.16,-2.84,-21.29,6.32,7.76
-3.57,-9.08,-2.58,-17.45,0.04,5.08
-3.24,-9.28,-2.59,-11.96,-1.3,2.58
-3.1,-9.11,-2.15,-8.67,1.26,2.09
-3.11,-9.15,-1.98,-8.42,3.09,3.07
-3.47,-9.28,-2.13,-6.78,-0.87,3.13
-3.76,-9.11,-2.14,-6.17,-8.01,1.48
-3.43,-9.13,-2.28,-6.96,-8.25,-3.33
-3.16,-9.08,-2.39,-3.42,-1.79,-3.03
-3.03,-9.1,-2.83,-1.35,0.35,-1.56
-2.94,-9,-3.18,3.16,-0.08,-0.1
-3.22,-9.16,-3.46,10.3,-4.16,3.56
-3.51,-9.1,-3.39,19.75,-8.86,2.15
-3.17,-8.96,-3.34,29.32,-5.75,-2.91
-2.86,-8.8,-3.07,38.1,-1.66,-3.82
-2.6,-8.78,-3.14,43.77,-1.42,-4
-2.45,-8.73,-2.96,50.48,-2.82,2.03
-2.37,-8.95,-2.3,60.84,2.3,10.57
-2.72,-8.47,-1.42,65.42,4.55,13.56
-3.07,-8.29,-0.93,62.25,-0.69,12.7
-3.07,-8.37,-1.59,59.75,-14.96,8.19
-2.69,-8.55,-2.13,68.89,-24.96,10.26
-2.58,-8.43,-2.24,74.75,-28.98,10.33
-2.72,-8.16,-1.8,82.25,-28.74,14.04
-3.03,-7.97,-0.63,90.91,-28.19,16.67
-3.39,-7.6,0.19,92.92,-33.13,16.54
-3.91,-7.64,0.83,89.81,-50.26,13.86
-3.87,-7.41,0.58,90.72,-67.15,5.57
-3.01,-7.54,0.42,96.45,-64.16,-1.02
-2.43,-7.16,1.47,105.36,-46.05,-0.1
-2.92,-6.85,2.76,108.34,-41.6,7.52
-3.86,-6.6,3.7,105.05,-59.9,4.84
-3.7,-6.54,3.8,97.12,-79.96,-5.22
-1.96,-6.23,3.48,91.64,-53.8,-14.19
-0.95,-6.28,3.45,91.51,-1.3,-10.53
-2.36,-5.88,4.8,91.76,9.01,-0.04
-3.42,-5.84,5.44,88.04,-28.25,0.33
-1.72,-5.46,5.97,86.09,-16.48,-5.28
-0.8,-5.48,6.72,82.86,42.05,8.07
-2.38,-5.62,6.01,77.12,56.02,21.42
-4.03,-6.08,4.46,81.88,15.1,24.41
-4.64,-5.76,4.87,96.09,-51.79,17.64
-3.8,-4.86,5.63,102,-92.46,3.13
-1.06,-4.18,6.64,105.48,-46.91,-11.08
-0.22,-3.8,7.04,101.51,39.25,5.02
-2.02,-3.95,6.13,96.51,49.43,25.33
-4.36,-4.56,4.85,106.03,-38.13,31.48
-4.73,-3.9,5.12,121.64,-143.31,11.85
-0.5,-2.12,7.57,127.37,-106.36,-13.21
1.32,-0.83,9.82,113.16,12.24,-2.24
-1.1,-2.46,8.73,109.5,44.31,21.67
-3.32,-2.9,6.72,121.21,-23.98,26.48
-1.96,-2.08,7.04,147.37,-55.38,23.74
-0.9,-0.65,9.11,152,-25.2,21
-1.42,0.59,10.55,151.94,2.97,25.81
-2.96,0.83,11.13,133.22,-10.02,24.78
-4.02,0.85,11.62,114.26,-68.98,22.7
-2.58,0.86,12.09,97.19,-82.09,0.45
-0.4,1.04,12.56,91.33,-14.84,-3.94
-1.37,0.87,14.38,87.98,18.03,7.83
-3.34,0.92,13.98,67,-34.41,9.9
-3.31,0.99,12.79,39.56,-93.92,-1.5
-0.52,0.85,11.96,26.03,-59.16,-11.93
0.43,0.62,12.6,28.16,17.6,0.02
-1.15,0.42,11.98,15.72,33.09,14.41
-2.13,0.34,11.32,14.75,3.58,17.58
-2.34,0.68,10.43,10.11,-22.27,15.57
-2.02,1.27,10.94,3.59,-14.1,6
-1.43,1.01,10.78,-1.78,18.58,-0.65
-1.82,1.12,10.69,-6.59,29.13,4.23
-2.38,1.14,10.44,-13.79,10.53,4.35
-1.95,1.05,9.66,-20.31,-5.02,3.62
-1.3,1.06,9.24,-21.41,5.77,1.85
-1.12,1.03,9.03,-20.98,25.53,2.22
-1.72,0.9,9,-20.86,23.7,3.25
-3.02,6.58,11.5,15.78,26.08,-0.41
-1.83,0.63,8.83,-14.76,8.27,-0.89
-1.86,0.84,8.61,-19.22,2.73,0.75
-1.83,0.78,8.6,-22.87,2.85,-0.77
-1.72,0.96,8.79,-29.58,5.71,-2.11
-1.9,0.66,8.7,-32.45,6.26,-3.82
-1.9,0.56,8.74,-34.46,1.93,-5.16
-2.03,0.44,8.81,-35.5,-2.82,-7.72
-2.05,0.47,8.81,-32.69,-6.6,-10.65
-1.94,0.66,8.87,-29.03,-7.27,-7.3
-1.9,0.92,9.31,-30.5,-8.86,-3.52
-2.42,2.33,10.64,-124.15,-41.42,-16.38
-1.5,0.6,9.62,-40.25,-6.79,-4.31
-1.43,0.48,9.51,-41.04,0.35,-0.16
-1.46,0.31,9.58,-40.37,2.42,2.95
-1.92,0.42,10.04,-41.04,0.77,2.03
-2.03,0.37,10.21,-43,-2.58,-0.65
-2.06,0.37,10.64,-44.83,-3.31,-4.06
-1.9,0.35,10.95,-48.36,-2.76,-6.14
-1.88,0.46,11.29,-59.34,-1.6,-6.99
-1.65,0.08,10.86,-68.97,3.58,-6.5
-1.63,-0.08,11.06,-77.45,8.76,-4.13
-1.69,-0.24,10.73,-79.95,12.05,-1.38
-1.7,-0.25,11.05,-83.06,16.08,-1.14
-1.92,-0.37,11.02,-87.69,19.19,-1.02
-2.23,-0.38,11.25,-94.82,17.12,-1.14
-2.29,-0.43,11.29,-104.7,12.85,-2.3
-2.2,-0.63,11.04,-112.08,19.19,-6.87
-2.33,-1,10.77,-116.41,24.55,-9.98
-2.51,-1.4,10.35,-119.46,21.63,-12.36
-2.55,-1.48,10.71,-122.08,9.98,-14.49
-2.28,-1.46,10.98,-127.81,9.37,-17.3
-2.11,-1.41,11.09,-135.25,11.75,-16.26
-2.12,-1.88,10.94,-145.07,13.03,-15.41
-2.01,-2.29,10.09,-150.92,17.6,-14.25
-2.16,-2.6,9.54,-153.79,16.51,-13.33
-2.02,-3.15,8.98,-154.21,14.86,-14.43
-1.54,-3.17,8.81,-155.13,23.76,-14.37
-1.77,-3.14,9.43,-157.26,31.63,-11.93
-1.9,-3.31,8.99,-168.3,35.77,-9.92
-1.69,-3.89,7.9,-176.35,33.76,-6.99
-1.56,-4.11,7.18,-179.82,35.47,-5.1
-1.5,-4.6,6.17,-175.8,38.94,-1.08
-1.82,-4.34,6.21,-174.58,40.59,-0.89
-1.89,-4.83,5.52,-175.86,43.52,-3.52
-2.09,-4.82,5.56,-173.54,40.29,-2.05
-2.45,-5.09,5.31,-177.75,25.65,-4.67
-2.02,-5.65,3.79,-176.1,20.35,-5.77
-1.61,-5.8,3.05,-174.28,19.62,-4.19
-1.43,-5.91,2.76,-168.06,32.05,1
-1.88,-5.97,2.55,-164.28,38.21,3.01
-2.01,-6.44,2.01,-160.31,39.68,3.56
-2.52,-6.56,1.36,-156.59,26.87,6.91
-2.57,-6.83,0.8,-154.46,12.12,6.61
-2.36,-7.04,-0.09,-150.56,9.62,3.86
-2.24,-7.58,0.01,-141.04,18.34,3.25
-2.84,-7.18,0.26,-136.71,19.55,6.06
-2.89,-7.82,-0.23,-130.62,21.2,5.63
-3.07,-7.87,-0.39,-125.74,20.96,6.55
-2.99,-8.12,-1.1,-126.35,14.01,1.91
-2.85,-8.08,-1.16,-122.14,11.32,-1.5
-2.65,-8.09,-1.91,-118.06,19.8,0.39
-2.87,-8.35,-2.49,-112.14,21.14,3.92
-3.09,-8.7,-3.51,-102.69,24.43,2.09
-3.06,-8.56,-4.14,-91.78,27.73,-1.38
-3.01,-8.79,-4.37,-80.74,21.93,-2.85
-2.92,-8.94,-4.79,-68.18,9.07,-2.78
-2.62,-8.95,-4.64,-57.26,-1.48,-1.14
-2.18,-9.1,-4.73,-42.69,-0.38,0.87
-2.04,-9.09,-4.29,-30.68,6.2,6.48
-2.14,-9.14,-3.85,-21.04,16.2,12.52
-2.67,-9.1,-2.99,-15.56,16.69,18.98
-3.19,-9.08,-2.22,-9.89,9.92,20.39
-3.43,-9.2,-1.77,-8.67,1.2,17.83
-3.41,-9.07,-1.34,-8.79,-1.18,13.74
-3.37,-9.23,-1.24,-9.64,1.08,10.14
-3.43,-9.18,-0.9,-10.13,2.91,9.41
-3.48,-9.31,-1.21,-11.78,4.01,7.15
-3.67,-9.35,-1.37,-11.78,-0.87,5.57
-3.78,-9.43,-1.41,-7.87,-7.15,5.51
-3.83,-9.15,-1.23,-9.52,-13.49,3.62
-3.62,-9.25,-1.4,-9.83,-13.62,-2.17
-3.32,-8.97,-1.61,-10.44,-13.98,-3.88
-3.08,-9.22,-2.32,-7.02,-15.87,-1.26
-3.26,-9.15,-2.96,-0.86,-18.31,1.36
-3.56,-8.99,-3.1,7.31,-22.82,2.83
-3.6,-8.99,-3.07,16.39,-20.51,0.45
-3.52,-8.63,-2.81,24.2,-12.27,-2.05
-3.45,-8.69,-3.26,27.86,-7.21,-2.97
-3.58,-8.9,-3.42,37.92,-9.65,-0.71
-3.81,-8.46,-3.15,44.93,-21.42,-0.28
-3.48,-8.42,-3.3,53.77,-28.49,-3.82
-2.89,-8.08,-2.64,62.73,-18.8,-4.8
-2.66,-8.04,-2.16,70.05,-3.8,-3.15
-2.81,-7.84,-2.43,77.49,0.41,-1.14
-3.19,-7.68,-2.26,84.44,-13.74,3.74
-3.73,-7.44,-1.4,92.19,-44.77,3.86
-2.8,-6.98,-1.3,98.41,-47.4,-4.37
-2.2,-6.53,-0.7,104.81,-21.97,-9.25
-2.21,-6.54,-0.42,109.38,-6.54,-6.02
-3.07,-6.41,-0.78,118.1,-25.81,-2.97
-3.57,-6.31,-0.13,129.14,-77.52,-7.11
-1.79,-5.54,0.24,142.25,-88.07,-16.87
-0.33,-4.67,1.71,150.36,-40.32,-14.74
-1.53,-4.65,2.84,152.19,-30.26,-1.69
-3.82,-4.51,3.84,158.95,-108.55,-7.11
-1.94,-3.95,4.09,155.05,-168.8,-32.54
2.59,-3.34,5.4,159.62,-80.99,-38.09
